t_fs,step,phase,i_applied,v_cell
4220.000,844,rest,0.000000e0,-7.166161e-2
4230.000,846,rest,0.000000e0,-7.614632e-2
4240.000,848,rest,0.000000e0,-8.146827e-2
4250.000,850,rest,0.000000e0,-7.144593e-2
4260.000,852,rest,0.000000e0,-8.235388e-2
4270.000,854,rest,0.000000e0,-7.989606e-2
4280.000,856,rest,0.000000e0,-7.813186e-2
4290.000,858,rest,0.000000e0,-7.285254e-2
4300.000,860,rest,0.000000e0,-8.556151e-2
4310.000,862,rest,0.000000e0,-6.642304e-2
4320.000,864,rest,0.000000e0,-7.834261e-2
4330.000,866,rest,0.000000e0,-8.156286e-2
4340.000,868,rest,0.000000e0,-7.240236e-2
4350.000,870,rest,0.000000e0,-7.769409e-2
4360.000,872,rest,0.000000e0,-7.233886e-2
4370.000,874,rest,0.000000e0,-6.706414e-2
4380.000,876,rest,0.000000e0,-7.541463e-2
4390.000,878,rest,0.000000e0,-8.010747e-2
4400.000,880,rest,0.000000e0,-7.991906e-2
4410.000,882,rest,0.000000e0,-7.905861e-2
4420.000,884,rest,0.000000e0,-7.818058e-2
4430.000,886,rest,0.000000e0,-7.697450e-2
4440.000,888,rest,0.000000e0,-7.371620e-2
4450.000,890,rest,0.000000e0,-7.374802e-2
4460.000,892,rest,0.000000e0,-6.819346e-2
4470.000,894,rest,0.000000e0,-7.080179e-2
4480.000,896,rest,0.000000e0,-7.014596e-2
4490.000,898,rest,0.000000e0,-6.838187e-2
4500.000,900,rest,0.000000e0,-7.796131e-2
4510.000,902,rest,0.000000e0,-7.581477e-2
4520.000,904,rest,0.000000e0,-7.091400e-2
4530.000,906,rest,0.000000e0,-7.613285e-2
4540.000,908,rest,0.000000e0,-7.484487e-2
4550.000,910,rest,0.000000e0,-7.540455e-2
4560.000,912,rest,0.000000e0,-7.567102e-2
4570.000,914,rest,0.000000e0,-7.296973e-2
4580.000,916,rest,0.000000e0,-7.829712e-2
4590.000,918,rest,0.000000e0,-7.040510e-2
4600.000,920,rest,0.000000e0,-7.899579e-2
4610.000,922,rest,0.000000e0,-7.955511e-2
4620.000,924,rest,0.000000e0,-8.023828e-2
4630.000,926,rest,0.000000e0,-7.624914e-2
4640.000,928,rest,0.000000e0,-7.635033e-2
4650.000,930,rest,0.000000e0,-8.084882e-2
4660.000,932,rest,0.000000e0,-7.979696e-2
4670.000,934,rest,0.000000e0,-7.395361e-2
4680.000,936,rest,0.000000e0,-7.234716e-2
4690.000,938,rest,0.000000e0,-7.370672e-2
4700.000,940,rest,0.000000e0,-7.018611e-2
4710.000,942,rest,0.000000e0,-7.779710e-2
4720.000,944,rest,0.000000e0,-7.108738e-2
4730.000,946,rest,0.000000e0,-6.155796e-2
4740.000,948,rest,0.000000e0,-7.242817e-2
4750.000,950,rest,0.000000e0,-8.394776e-2
4760.000,952,rest,0.000000e0,-8.222428e-2
4770.000,954,rest,0.000000e0,-7.098790e-2
4780.000,956,rest,0.000000e0,-6.550587e-2
4790.000,958,rest,0.000000e0,-7.775994e-2
4800.000,960,rest,0.000000e0,-7.389716e-2
4810.000,962,rest,0.000000e0,-7.752124e-2
4820.000,964,rest,0.000000e0,-7.455564e-2
4830.000,966,rest,0.000000e0,-7.490054e-2
4840.000,968,rest,0.000000e0,-7.163714e-2
4850.000,970,rest,0.000000e0,-7.347328e-2
4860.000,972,rest,0.000000e0,-7.062686e-2
4870.000,974,rest,0.000000e0,-7.762353e-2
4880.000,976,rest,0.000000e0,-7.615940e-2
4890.000,978,rest,0.000000e0,-7.829703e-2
4900.000,980,rest,0.000000e0,-8.113316e-2
4910.000,982,rest,0.000000e0,-7.297929e-2
4920.000,984,rest,0.000000e0,-6.598480e-2
4930.000,986,rest,0.000000e0,-7.119802e-2
4940.000,988,rest,0.000000e0,-7.027741e-2
4950.000,990,rest,0.000000e0,-7.072998e-2
4960.000,992,rest,0.000000e0,-7.809013e-2
4970.000,994,rest,0.000000e0,-7.326544e-2
4980.000,996,rest,0.000000e0,-7.470001e-2
4990.000,998,rest,0.000000e0,-7.505688e-2
5000.000,1000,rest,0.000000e0,-7.601719e-2
5010.000,1002,rest,0.000000e0,-7.101218e-2
5020.000,1004,rest,0.000000e0,-6.885052e-2
5030.000,1006,rest,0.000000e0,-6.712131e-2
5040.000,1008,rest,0.000000e0,-6.651679e-2
5050.000,1010,rest,0.000000e0,-7.032265e-2
5060.000,1012,rest,0.000000e0,-7.580552e-2
5070.000,1014,rest,0.000000e0,-6.117277e-2
5080.000,1016,rest,0.000000e0,-7.087131e-2
5090.000,1018,rest,0.000000e0,-6.624357e-2
5100.000,1020,rest,0.000000e0,-6.906898e-2
5110.000,1022,rest,0.000000e0,-7.219551e-2
5120.000,1024,rest,0.000000e0,-7.385273e-2
5130.000,1026,rest,0.000000e0,-7.160508e-2
5140.000,1028,rest,0.000000e0,-6.737243e-2
5150.000,1030,rest,0.000000e0,-7.736187e-2
5160.000,1032,rest,0.000000e0,-7.653382e-2
5170.000,1034,rest,0.000000e0,-7.025704e-2
5180.000,1036,rest,0.000000e0,-7.301529e-2
5190.000,1038,rest,0.000000e0,-6.999239e-2
5200.000,1040,rest,0.000000e0,-6.646444e-2
5210.000,1042,rest,0.000000e0,-6.392591e-2
5220.000,1044,rest,0.000000e0,-7.246971e-2
5230.000,1046,rest,0.000000e0,-7.217163e-2
5240.000,1048,rest,0.000000e0,-7.322050e-2
5250.000,1050,rest,0.000000e0,-7.410588e-2
5260.000,1052,rest,0.000000e0,-7.394839e-2
5270.000,1054,rest,0.000000e0,-6.911137e-2
5280.000,1056,rest,0.000000e0,-7.597066e-2
5290.000,1058,rest,0.000000e0,-7.327203e-2
5300.000,1060,rest,0.000000e0,-7.162921e-2
5310.000,1062,rest,0.000000e0,-7.578148e-2
5320.000,1064,rest,0.000000e0,-7.742190e-2
5330.000,1066,rest,0.000000e0,-7.096535e-2
5340.000,1068,rest,0.000000e0,-7.243531e-2
