t_fs,step,phase,i_applied,v_cell
228000.000,45600,on,1.000000e-5,-3.333662e-3
228500.000,45700,on,1.000000e-5,-3.259432e-3
229000.000,45800,on,1.000000e-5,-3.125524e-3
229500.000,45900,on,1.000000e-5,-3.086772e-3
230000.000,46000,on,1.000000e-5,-3.098942e-3
230500.000,46100,on,1.000000e-5,-3.087754e-3
231000.000,46200,on,1.000000e-5,-3.046245e-3
231500.000,46300,on,1.000000e-5,-3.009385e-3
232000.000,46400,on,1.000000e-5,-2.985320e-3
232500.000,46500,on,1.000000e-5,-3.010257e-3
233000.000,46600,on,1.000000e-5,-2.979496e-3
233500.000,46700,on,1.000000e-5,-3.003217e-3
234000.000,46800,on,1.000000e-5,-2.972239e-3
234500.000,46900,on,1.000000e-5,-2.986728e-3
235000.000,47000,on,1.000000e-5,-2.980683e-3
235500.000,47100,on,1.000000e-5,-2.998924e-3
236000.000,47200,on,1.000000e-5,-3.017602e-3
236500.000,47300,on,1.000000e-5,-3.014283e-3
237000.000,47400,on,1.000000e-5,-2.994089e-3
237500.000,47500,on,1.000000e-5,-3.046576e-3
238000.000,47600,on,1.000000e-5,-3.075343e-3
238500.000,47700,on,1.000000e-5,-3.031073e-3
239000.000,47800,on,1.000000e-5,-3.003254e-3
239500.000,47900,on,1.000000e-5,-3.006503e-3
240000.000,48000,on,1.000000e-5,-2.960801e-3
240500.000,48100,on,1.000000e-5,-2.900194e-3
241000.000,48200,on,1.000000e-5,-2.933814e-3
241500.000,48300,on,1.000000e-5,-2.931025e-3
242000.000,48400,on,1.000000e-5,-2.946641e-3
242500.000,48500,on,1.000000e-5,-3.007127e-3
243000.000,48600,on,1.000000e-5,-3.041712e-3
243500.000,48700,on,1.000000e-5,-3.021164e-3
244000.000,48800,on,1.000000e-5,-3.026319e-3
244500.000,48900,on,1.000000e-5,-3.059060e-3
245000.000,49000,on,1.000000e-5,-3.100318e-3
245500.000,49100,on,1.000000e-5,-3.104877e-3
246000.000,49200,on,1.000000e-5,-3.095280e-3
246500.000,49300,on,1.000000e-5,-3.109627e-3
247000.000,49400,on,1.000000e-5,-3.117857e-3
247500.000,49500,on,1.000000e-5,-3.176436e-3
248000.000,49600,on,1.000000e-5,-3.194984e-3
248500.000,49700,on,1.000000e-5,-3.182490e-3
249000.000,49800,on,1.000000e-5,-3.204669e-3
249500.000,49900,on,1.000000e-5,-3.188147e-3
250000.000,50000,on,1.000000e-5,-3.223573e-3
250500.000,50100,on,1.000000e-5,-3.254708e-3
251000.000,50200,on,1.000000e-5,-3.273084e-3
251500.000,50300,on,1.000000e-5,-3.208431e-3
252000.000,50400,on,1.000000e-5,-3.232226e-3
252500.000,50500,on,1.000000e-5,-3.327412e-3
253000.000,50600,on,1.000000e-5,-3.370110e-3
253500.000,50700,on,1.000000e-5,-3.399689e-3
254000.000,50800,on,1.000000e-5,-3.395845e-3
254500.000,50900,on,1.000000e-5,-3.437979e-3
255000.000,51000,on,1.000000e-5,-3.458405e-3
255500.000,51100,on,1.000000e-5,-3.492712e-3
