t_fs,step,phase,i_applied,v_cell
97500.000,19500,on,1.102484e-1,-3.838693e-2
97750.000,19550,on,-4.967725e-2,-5.053185e-2
98000.000,19600,on,-1.306808e-2,-5.140024e-2
98250.000,19650,on,2.354109e-2,-3.870399e-2
98500.000,19700,on,-1.884854e-2,-5.236422e-2
98750.000,19750,on,-2.077925e-2,-4.313256e-2
99000.000,19800,on,1.582992e-2,-4.809769e-2
99250.000,19850,on,5.243909e-2,-4.999951e-2
99500.000,19900,on,2.739036e-2,-4.355723e-2
99750.000,19950,on,-6.702530e-2,-4.414020e-2
100000.000,20000,on,-5.546582e-2,-3.555596e-2
100250.000,20050,on,4.857647e-2,-4.726968e-2
100500.000,20100,on,-4.006064e-2,-4.245396e-2
100750.000,20150,on,4.023314e-4,-4.201643e-2
101000.000,20200,on,-5.380273e-3,-4.830426e-2
101250.000,20250,on,-1.694357e-2,-3.762799e-2
101500.000,20300,on,1.966560e-2,-4.892192e-2
101750.000,20350,on,1.773679e-2,-4.550558e-2
102000.000,20400,on,6.174684e-3,-4.507855e-2
102250.000,20450,on,4.278386e-2,-4.489507e-2
102500.000,20500,on,4.243970e-3,-4.024642e-2
102750.000,20550,on,3.121865e-2,-4.720856e-2
103000.000,20600,on,-2.080953e-2,-4.206631e-2
103250.000,20650,on,1.387274e-2,-4.384168e-2
103500.000,20700,on,1.001704e-2,-5.060410e-2
103750.000,20750,on,-1.545787e-3,-4.500481e-2
104000.000,20800,on,-3.237808e-2,-4.057168e-2
104250.000,20850,on,5.817544e-2,-4.840878e-2
104500.000,20900,on,-6.514347e-2,-5.238033e-2
104750.000,20950,on,-5.416274e-3,-4.006559e-2
105000.000,21000,on,1.275259e-1,-5.106022e-2
105250.000,21050,on,-1.441520e-1,-4.928321e-2
105500.000,21100,on,2.281547e-3,-4.349324e-2
105750.000,21150,on,1.383746e-2,-4.714523e-2
106000.000,21200,on,3.884336e-2,-4.966075e-2
106250.000,21250,on,-2.856147e-2,-5.116547e-2
106500.000,21300,on,-8.829725e-2,-4.536023e-2
106750.000,21350,on,2.923357e-2,-3.464139e-2
107000.000,21400,on,-4.013240e-2,-4.137321e-2
107250.000,21450,on,2.923191e-2,-4.368716e-2
107500.000,21500,on,-1.508868e-2,-4.707990e-2
107750.000,21550,on,-9.309888e-3,-4.786590e-2
108000.000,21600,on,2.729928e-2,-4.734505e-2
108250.000,21650,on,-4.592025e-2,-4.358315e-2
108500.000,21700,on,6.097674e-3,-4.763991e-2
108750.000,21750,on,6.775343e-2,-4.223662e-2
109000.000,21800,on,1.765215e-2,-5.216116e-2
109250.000,21850,on,-4.208362e-2,-4.244886e-2
109500.000,21900,on,-1.125515e-2,-4.778114e-2
109750.000,21950,on,2.535403e-2,-4.435757e-2
110000.000,22000,on,-2.860105e-2,-4.996155e-2
110250.000,22050,on,-6.136024e-2,-4.038300e-2
110500.000,22100,on,5.424392e-2,-4.453691e-2
110750.000,22150,on,-6.521833e-2,-4.681180e-2
111000.000,22200,on,7.735789e-2,-3.884342e-2
111250.000,22250,on,-5.944526e-2,-5.189997e-2
111500.000,22300,on,-4.403389e-2,-4.817848e-2
111750.000,22350,on,1.313037e-1,-5.030817e-2
112000.000,22400,on,-3.054631e-2,-4.163639e-2
112250.000,22450,on,-1.076220e-1,-4.707652e-2
112500.000,22500,on,1.568758e-2,-3.874617e-2
112750.000,22550,on,-3.248250e-2,-5.199309e-2
113000.000,22600,on,9.906888e-3,-4.465675e-2
113250.000,22650,on,-1.129091e-2,-4.155610e-2
113500.000,22700,on,2.146447e-2,-4.652277e-2
113750.000,22750,on,2.338946e-2,-4.502938e-2
114000.000,22800,on,-1.707470e-2,-3.134461e-2
114250.000,22850,on,1.953447e-2,-4.513455e-2
114500.000,22900,on,2.190471e-3,-3.860463e-2
114750.000,22950,on,7.969260e-3,-5.309063e-2
115000.000,23000,on,-3.594041e-3,-5.185346e-2
115250.000,23050,on,-1.323044e-2,-5.403695e-2
115500.000,23100,on,2.337873e-2,-4.660936e-2
115750.000,23150,on,5.998790e-2,-4.953166e-2
116000.000,23200,on,1.566732e-2,-4.630087e-2
116250.000,23250,on,-4.406846e-2,-4.256517e-2
116500.000,23300,on,-1.678586e-3,-3.626303e-2
116750.000,23350,on,3.493059e-2,-4.345216e-2
117000.000,23400,on,-4.407418e-2,-5.352550e-2
117250.000,23450,on,-1.321122e-2,-5.210077e-2
117500.000,23500,on,-2.288544e-2,-5.290374e-2
117750.000,23550,on,1.757753e-2,-5.451589e-2
118000.000,23600,on,-4.407990e-2,-5.258898e-2
118250.000,23650,on,2.143061e-2,-4.728504e-2
118500.000,23700,on,2.913630e-2,-5.008219e-2
118750.000,23750,on,-3.830254e-2,-4.650562e-2
119000.000,23800,on,3.298652e-2,-4.086667e-2
119250.000,23850,on,2.720320e-2,-5.271364e-2
119500.000,23900,on,4.080653e-3,-4.559563e-2
119750.000,23950,on,-1.326334e-2,-3.649183e-2
120000.000,24000,on,2.141893e-2,-5.026794e-2
120250.000,24050,on,9.855628e-3,-4.616453e-2
120500.000,24100,on,-5.373394e-2,-5.185703e-2
120750.000,24150,on,-8.263934e-2,-3.842956e-2
121000.000,24200,on,5.989671e-3,-4.932475e-2
121250.000,24250,on,3.103888e-2,-4.572211e-2
121500.000,24300,on,6.764805e-2,-4.900473e-2
121750.000,24350,on,4.058480e-3,-5.015901e-2
122000.000,24400,on,1.176417e-2,-4.628439e-2
122250.000,24450,on,4.837334e-2,-3.955760e-2
122500.000,24500,on,3.681004e-2,-4.421461e-2
122750.000,24550,on,-7.686865e-2,-4.503839e-2
123000.000,24600,on,1.350750e-1,-3.738674e-2
123250.000,24650,on,-3.062928e-2,-4.904686e-2
123500.000,24700,on,1.753652e-2,-4.300506e-2
123750.000,24750,on,7.919228e-2,-4.337711e-2
124000.000,24800,on,-1.329601e-2,-3.406303e-2
124250.000,24850,on,-1.329935e-2,-4.567043e-2
124500.000,24900,on,-3.835094e-2,-4.695208e-2
124750.000,24950,on,1.119312e-1,-3.535143e-2
125000.000,25000,on,1.080729e-1,-4.709732e-2
